policy_id,client_id,line_of_business,issuing_carrier,issued_on,expiry_date,premium_amount,premium_bill_to,renewal_status,last_updated,broker_commision_pct
P003448,C007480,Fine artist,Brooks Inc Insurance Inc.,2006-04-10,2026-04-10,279.87509835034524,Insured,Marketing,2025-11-28,16.60588175179748
P007583,C001947,"Radiographer, therapeutic","Wright, Mckinney and Bentley Insurance Inc.",2006-04-29,2026-04-29,125.46117375961197,Subsidiary,Renewal Quoted,2025-11-28,8.805533300288895
P006527,C003082,Charity fundraiser,"Pope, Spencer and Johnson Insurance Inc.",2006-02-02,2026-02-02,281.4435030044154,Premium Finance Company,New,2025-11-28,9.963901083932942
P001327,C007956,Site engineer,"Herrera, Mata and Lawson Insurance Inc.",2006-06-23,2026-06-23,1885.4724618979467,Agency Bill,Canceled,2025-11-28,6.473620213681062
P002422,C006015,Solicitor,"Wilson, Banks and Elliott Insurance Inc.",2005-12-18,2025-12-18,454.1025994007789,Insured,New,2025-11-28,8.074380645923899
P007043,C001052,"Pilot, airline",Lewis-Miller Insurance Inc.,2006-05-09,2026-05-09,540.1977517226368,Parent Company,Marketing,2025-11-28,3.7996211121879915
P005521,C007784,Dancer,"Scott, Weaver and Logan Insurance Inc.",2006-10-14,2026-10-14,191.86409757982105,Direct Bill,New,2025-11-28,13.749067481464019
P006669,C008119,Psychiatrist,"Bryant, Colon and Nguyen Insurance Inc.",2006-02-16,2026-02-16,697.0320324952786,Insured,Renewal Quoted,2025-11-28,16.283560064407816
P001518,C007863,Community arts worker,"Johnson, Johnson and Hayden Insurance Inc.",2006-04-21,2026-04-21,4599.634498082373,Agency Bill,Marketing,2025-11-28,14.963946463555349
P004357,C009000,"Surveyor, insurance","Gonzales, Moore and Avery Insurance Inc.",2005-12-11,2025-12-11,262.08681541860705,Premium Finance Company,Renewal Quoted,2025-11-28,11.09469998275371
P005312,C009489,"Production assistant, television",Gomez and Sons Insurance Inc.,2006-05-31,2026-05-31,1799.4915445810134,Mortgagee,Canceled,2025-11-28,9.790185187535847
P005599,C001856,"Investment banker, operational",Burns LLC Insurance Inc.,2006-04-07,2026-04-07,214.62217576008828,Parent Company,New,2025-11-28,5.412803718245553
P009147,C006886,Toxicologist,"Munoz, Jordan and Taylor Insurance Inc.",2006-02-27,2026-02-27,861.2324287772926,Subsidiary,Renewal Quoted,2025-11-28,7.824996277407422
P001764,C008569,Network engineer,Johnson Group Insurance Inc.,2006-04-24,2026-04-24,2045.0893698787393,Agency Bill,Marketing,2025-11-28,8.987630080728058
P005226,C009078,Retail banker,"Buckley, Wilson and Mitchell Insurance Inc.",2006-01-28,2026-01-28,8320.25031515454,Subsidiary,Renewal Quoted,2025-11-28,12.482226922100061
P001370,C009809,"Administrator, Civil Service","Smith, Sherman and Cooper Insurance Inc.",2006-01-08,2026-01-08,229.6984367443856,Insured,Renewal Quoted,2025-11-28,10.731529543189477
P007354,C007805,Learning disability nurse,Francis-Cohen Insurance Inc.,2006-09-28,2026-09-28,719.7030978384682,Agency Bill,Marketing,2025-11-28,10.526646416596785
P005135,C007493,Retail buyer,Ward Group Insurance Inc.,2006-10-28,2026-10-28,2058.9310423361203,Third-Party Billing,New,2025-11-28,20.24343097011419
P003058,C005531,Theatre stage manager,Burns-Moore Insurance Inc.,2006-05-08,2026-05-08,110.36162081349492,Subsidiary,Canceled,2025-11-28,14.641025990289801
P002032,C003594,Warden/ranger,Jennings-Osborne Insurance Inc.,2006-07-11,2026-07-11,427.0228417734084,Agency Bill,New,2025-11-28,15.46601360737087
P002556,C004631,Magazine features editor,Harris LLC Insurance Inc.,2005-12-09,2025-12-09,280.3081516765021,Insured,Marketing,2025-11-28,5.947637776801467
P004622,C009303,Planning and development surveyor,"Peterson, Dunn and Mann Insurance Inc.",2006-05-03,2026-05-03,477.3769932003705,Third-Party Billing,Canceled,2025-11-28,11.0271609346609
P002986,C009099,Pathologist,Mitchell-Walker Insurance Inc.,2006-02-05,2026-02-05,308.67292920335194,Agency Bill,Canceled,2025-11-28,11.798384000797526
P001083,C005673,Conference centre manager,Nash Ltd Insurance Inc.,2006-08-22,2026-08-22,407.03082277209984,Payroll Vendor,Marketing,2025-11-28,6.104811799282578
P004701,C007737,Psychiatric nurse,Stewart-Morgan Insurance Inc.,2006-01-27,2026-01-27,2605.9593269069846,Insured,Marketing,2025-11-28,20.652677401359796
P005937,C009085,Product designer,"Velasquez, Rodriguez and Hamilton Insurance Inc.",2006-10-16,2026-10-16,4584.948131320305,Direct Bill,Marketing,2025-11-28,17.046011634487314
P004241,C006650,Hydrologist,Randall-Cox Insurance Inc.,2006-10-25,2026-10-25,337.87409915973643,Payroll Vendor,Marketing,2025-11-28,9.79744801773999
P003147,C001665,"Scientist, marine","Randolph, Brown and Rowe Insurance Inc.",2006-10-19,2026-10-19,296.09108050973543,Premium Finance Company,Canceled,2025-11-28,12.26953918915009
P008657,C003345,Graphic designer,Padilla-Lopez Insurance Inc.,2005-12-29,2025-12-29,396.18784766887865,Agency Bill,New,2025-11-28,14.019007895911878
P003113,C006069,Chief Operating Officer,"Bush, Garcia and Erickson Insurance Inc.",2006-06-13,2026-06-13,246.58318164662523,Insured,Renewal Quoted,2025-11-28,2.2499161747686376
P007913,C008727,Probation officer,"Campbell, Flowers and Roach Insurance Inc.",2006-11-13,2026-11-13,253.94776961770543,Third-Party Billing,Renewal Quoted,2025-11-28,9.69466201236123
P006989,C005083,Diagnostic radiographer,Powers-Davis Insurance Inc.,2006-01-22,2026-01-22,415.20972423234724,Agency Bill,New,2025-11-28,13.078383549964487
P009788,C005981,Ranger/warden,Baker Inc Insurance Inc.,2006-02-05,2026-02-05,273.67800624227505,Agency Bill,Marketing,2025-11-28,13.368022152197165
P005156,C009338,Records manager,"Mccall, Potter and Morris Insurance Inc.",2005-12-08,2025-12-08,643.5336723719072,Parent Company,Marketing,2025-11-28,5.967123120678051
P009687,C005862,Cabin crew,Graves-Smith Insurance Inc.,2005-12-10,2025-12-10,997.5077057194401,Parent Company,Renewal Quoted,2025-11-28,6.396293730296152
P001742,C001726,Television/film/video producer,"Owens, Warren and Molina Insurance Inc.",2006-02-06,2026-02-06,2495.6474996200186,Agency Bill,Marketing,2025-11-28,22.58585094618037
P007597,C001471,Research scientist (medical),Guerrero-Simmons Insurance Inc.,2006-07-15,2026-07-15,354.7321573417174,Insured,Marketing,2025-11-28,10.46836079223073
P006506,C002425,"Engineer, drilling","Ware, Butler and Aguilar Insurance Inc.",2006-02-09,2026-02-09,268.78219174174563,Insured,Marketing,2025-11-28,11.027207545885851
P007018,C002287,Logistics and distribution manager,Becker and Sons Insurance Inc.,2006-06-15,2026-06-15,321.6409788360009,Subsidiary,New,2025-11-28,16.90802884289999
P007052,C002144,Licensed conveyancer,"Ford, Lane and Leon Insurance Inc.",2006-09-05,2026-09-05,362.8871016374799,Insured,Renewal Quoted,2025-11-28,11.713148502821578
P005073,C004467,Dance movement psychotherapist,"Hunt, Stanton and Lewis Insurance Inc.",2006-01-29,2026-01-29,160.19592945677974,Premium Finance Company,Marketing,2025-11-28,18.951387287899554
P007695,C008327,Field trials officer,Castaneda-Walker Insurance Inc.,2006-10-14,2026-10-14,249.61764946736682,Parent Company,Marketing,2025-11-28,4.876403673388229
P006221,C003108,Furniture designer,Smith Group Insurance Inc.,2006-08-12,2026-08-12,178.40861792458972,Parent Company,Renewal Quoted,2025-11-28,15.982565675748983
P001917,C006854,Comptroller,Williams Group Insurance Inc.,2006-05-28,2026-05-28,354.29230336982,Insured,Renewal Quoted,2025-11-28,14.612935823923168
P002520,C001334,"Secretary, company",Jacobs-Vincent Insurance Inc.,2006-11-10,2026-11-10,467.6876958493199,Subsidiary,Renewal Quoted,2025-11-28,12.801514104895537
P002722,C008000,Food technologist,Gates-Mendoza Insurance Inc.,2006-10-16,2026-10-16,503.6913925549706,Direct Bill,Renewal Quoted,2025-11-28,16.7307243146911
P005378,C002060,Software engineer,Barrett LLC Insurance Inc.,2005-12-31,2025-12-31,834.3462617928236,Premium Finance Company,Canceled,2025-11-28,8.58214233586623
P006237,C007926,Podiatrist,Ruiz Group Insurance Inc.,2006-03-03,2026-03-03,564.4382789612198,Insured,Renewal Quoted,2025-11-28,15.952413826085309
P009099,C006344,Pensions consultant,Ramsey-Bailey Insurance Inc.,2006-02-19,2026-02-19,223.51700046905472,Insured,Marketing,2025-11-28,5.277484953749642
P009774,C004122,"Physicist, medical",Chang-Smith Insurance Inc.,2006-08-17,2026-08-17,297.6229809718387,Subsidiary,New,2025-11-28,5.945278045131699
P007506,C001983,Sports development officer,Johnson-Pena Insurance Inc.,2005-12-12,2025-12-12,386.44032641035136,Premium Finance Company,New,2025-11-28,13.410077191200724
P008854,C009632,"Designer, fashion/clothing","Mcintosh, Douglas and Saunders Insurance Inc.",2006-02-14,2026-02-14,352.50260909008625,Agency Bill,Canceled,2025-11-28,12.805911105693633
P001915,C005808,Ship broker,"Wade, Bryant and Wilson Insurance Inc.",2006-08-23,2026-08-23,436.60754098275913,Mortgagee,Marketing,2025-11-28,8.475911544244472
P001296,C009618,Equality and diversity officer,Peters-Dunn Insurance Inc.,2006-07-28,2026-07-28,710.7738731374834,Premium Finance Company,Renewal Quoted,2025-11-28,1.9240552382722562
P008426,C007704,Warehouse manager,"Nunez, Levine and West Insurance Inc.",2006-09-16,2026-09-16,316.45135949456386,Parent Company,Canceled,2025-11-28,12.475749658631948
P004616,C005631,"Producer, radio","Hernandez, Taylor and Barry Insurance Inc.",2006-10-19,2026-10-19,268.0365364525665,Premium Finance Company,New,2025-11-28,9.588802066995475
P007884,C004735,Operational investment banker,"Bond, Hancock and Wagner Insurance Inc.",2006-08-05,2026-08-05,3999.983313638042,Subsidiary,New,2025-11-28,8.150968718094934
P005762,C008268,Radio broadcast assistant,Clark Inc Insurance Inc.,2006-10-21,2026-10-21,1038.3204841672361,Direct Bill,Marketing,2025-11-28,15.44821271231774
P007598,C005211,Radio broadcast assistant,Hahn-Hogan Insurance Inc.,2006-04-10,2026-04-10,7977.0992143694275,Payroll Vendor,Canceled,2025-11-28,7.270722140975853
P001270,C003924,"Doctor, general practice",Hatfield-Ellis Insurance Inc.,2006-01-31,2026-01-31,108.81979552504993,Payroll Vendor,New,2025-11-28,10.084081132222362
P003243,C008894,Social worker,"Byrd, Ballard and Curry Insurance Inc.",2006-02-17,2026-02-17,2208.367394884347,Direct Bill,Canceled,2025-11-28,16.18259514233584
P006889,C001545,Artist,Pierce-Cox Insurance Inc.,2005-12-14,2025-12-14,302.59111381751046,Premium Finance Company,Marketing,2025-11-28,14.467276831145881
P001338,C005491,Advertising account planner,"Ramsey, Woods and Leon Insurance Inc.",2006-02-14,2026-02-14,780.6233505261985,Insured,Renewal Quoted,2025-11-28,5.656887008526562
P009427,C005899,"Embryologist, clinical","Kim, Roberts and Powell Insurance Inc.",2006-02-11,2026-02-11,550.5413349009784,Payroll Vendor,Renewal Quoted,2025-11-28,14.406897556124555
P006852,C005833,Graphic designer,Wheeler Ltd Insurance Inc.,2005-12-15,2025-12-15,2900.2955338778693,Mortgagee,New,2025-11-28,8.265904939175089
P006242,C008676,"Designer, textile",Garcia-Franklin Insurance Inc.,2006-09-27,2026-09-27,989.3610264544402,Agency Bill,Marketing,2025-11-28,9.423806135353153
P002908,C005390,Corporate treasurer,"Decker, Hicks and Norris Insurance Inc.",2006-05-13,2026-05-13,183.42979263882364,Parent Company,New,2025-11-28,8.81286930886727
P006033,C004148,Travel agency manager,Hughes LLC Insurance Inc.,2006-11-22,2026-11-22,458.01703454039887,Mortgagee,Canceled,2025-11-28,8.867298609264651
P002307,C009992,Catering manager,Garcia-Salas Insurance Inc.,2006-08-18,2026-08-18,241.36763437023157,Insured,Renewal Quoted,2025-11-28,12.860875466512418
P008582,C007198,"Research officer, trade union",Guzman-Owens Insurance Inc.,2005-12-18,2025-12-18,1668.3131718407003,Mortgagee,Marketing,2025-11-28,13.87222351065573
P005566,C009704,Water quality scientist,Nixon-Nguyen Insurance Inc.,2005-12-21,2025-12-21,584.4009842687042,Insured,New,2025-11-28,0.6636282768126662
P008265,C002164,Corporate treasurer,"Flowers, Navarro and Brewer Insurance Inc.",2006-10-08,2026-10-08,363.1205791866182,Agency Bill,New,2025-11-28,15.320841561087827
P003290,C001662,Hydrologist,"Smith, Burns and Reyes Insurance Inc.",2006-10-14,2026-10-14,213.582985868201,Subsidiary,Renewal Quoted,2025-11-28,11.967614069436854
P007496,C007745,Sports coach,Barker-Mcpherson Insurance Inc.,2006-09-06,2026-09-06,4018.929659016215,Premium Finance Company,Marketing,2025-11-28,13.595719692293361
P004488,C004411,Ophthalmologist,Barnes-Harris Insurance Inc.,2006-01-30,2026-01-30,300.25235837583915,Insured,Marketing,2025-11-28,3.565358489142728
P005292,C004806,Hydrographic surveyor,Watson Group Insurance Inc.,2006-02-11,2026-02-11,432.22661140051343,Payroll Vendor,Canceled,2025-11-28,9.476935018897326
P001057,C009093,Database administrator,Williams-Patterson Insurance Inc.,2006-03-10,2026-03-10,1694.4442037634458,Direct Bill,Renewal Quoted,2025-11-28,9.00451025585426
P003285,C006960,Agricultural consultant,"Mckee, Dominguez and Woods Insurance Inc.",2006-07-14,2026-07-14,5075.601755275595,Premium Finance Company,Marketing,2025-11-28,12.86276044179459
P001493,C003974,"Surveyor, hydrographic","Hill, Young and Nunez Insurance Inc.",2006-08-27,2026-08-27,488.52959743482177,Direct Bill,Canceled,2025-11-28,11.034721384013174
P008229,C007786,IT technical support officer,Edwards Inc Insurance Inc.,2005-12-08,2025-12-08,222.34801033039412,Mortgagee,New,2025-11-28,10.714352298474065
P007143,C004553,Product designer,Hansen LLC Insurance Inc.,2006-09-22,2026-09-22,395.6909609806297,Insured,New,2025-11-28,14.714130014425926
P009717,C006773,"Teacher, primary school",Mack-Wall Insurance Inc.,2006-01-10,2026-01-10,681.4550925268275,Insured,Marketing,2025-11-28,8.674900260047382
P009861,C004560,"Programmer, multimedia",Miller LLC Insurance Inc.,2006-01-06,2026-01-06,436.93148797581716,Premium Finance Company,Renewal Quoted,2025-11-28,16.93255066427134
P002018,C008293,"Geneticist, molecular",Miller-Barrett Insurance Inc.,2006-06-21,2026-06-21,379.2068778306641,Premium Finance Company,Marketing,2025-11-28,15.471052264657917
P006181,C008340,Petroleum engineer,Stevens-Harris Insurance Inc.,2006-02-04,2026-02-04,4619.406016437929,Direct Bill,Renewal Quoted,2025-11-28,11.754966176304526
P006267,C003382,Jewellery designer,Shelton-West Insurance Inc.,2006-02-22,2026-02-22,1023.0283313277163,Direct Bill,Marketing,2025-11-28,5.473905284402211
P008408,C004825,Sports coach,Banks-Stevens Insurance Inc.,2006-11-13,2026-11-13,436.8838500528495,Insured,Renewal Quoted,2025-11-28,14.76249889665664
P009275,C003598,Music tutor,"Freeman, Keith and Serrano Insurance Inc.",2006-09-23,2026-09-23,5505.959620910338,Parent Company,New,2025-11-28,14.149252600366578
P008617,C003997,Secretary/administrator,Day-Pena Insurance Inc.,2006-08-08,2026-08-08,159.64638545423287,Agency Bill,Canceled,2025-11-28,14.87113917303721
P005517,C001158,Video editor,Pennington Inc Insurance Inc.,2006-07-17,2026-07-17,517.8708488924881,Mortgagee,Marketing,2025-11-28,5.759440625001461
P001828,C009649,Radio producer,Rhodes-Carlson Insurance Inc.,2006-01-02,2026-01-02,249.1440423102222,Parent Company,New,2025-11-28,7.958843870239075
P009934,C002454,"Psychologist, forensic",Mclaughlin Inc Insurance Inc.,2006-08-17,2026-08-17,420.38102411523874,Payroll Vendor,Canceled,2025-11-28,15.148719943273194
P005463,C001912,Industrial/product designer,Lara and Sons Insurance Inc.,2006-07-12,2026-07-12,450.9241272306126,Payroll Vendor,Renewal Quoted,2025-11-28,14.923717422234427
P006351,C006043,Podiatrist,"Mckinney, Anderson and Wagner Insurance Inc.",2005-12-11,2025-12-11,226.1567565802562,Agency Bill,Canceled,2025-11-28,6.473143796794549
P003937,C004178,Commissioning editor,Lopez-Smith Insurance Inc.,2006-03-21,2026-03-21,307.03701138997957,Payroll Vendor,Marketing,2025-11-28,12.182608767181566
P004996,C009165,Market researcher,Meyer-Marsh Insurance Inc.,2006-08-16,2026-08-16,2693.3266834756364,Payroll Vendor,Renewal Quoted,2025-11-28,12.934405445893587
P006893,C004291,Geochemist,Hunt Ltd Insurance Inc.,2006-07-13,2026-07-13,329.0392376632253,Subsidiary,Marketing,2025-11-28,6.003809066407304
P009783,C009214,"Therapist, speech and language","Thomas, Ward and Miles Insurance Inc.",2006-07-23,2026-07-23,990.465309439032,Insured,Canceled,2025-11-28,5.105149751660374
P005700,C005149,Quarry manager,Hughes-Norman Insurance Inc.,2006-04-14,2026-04-14,225.33991103658494,Mortgagee,New,2025-11-28,7.974754678527361
P001659,C008572,TEFL teacher,"Smith, Hebert and Garcia Insurance Inc.",2006-11-11,2026-11-11,613.8587732149496,Insured,Marketing,2025-11-28,6.116290037367251
P005608,C006521,"Accountant, chartered certified","Bernard, Silva and Vincent Insurance Inc.",2006-08-20,2026-08-20,278.68077451099185,Direct Bill,Marketing,2025-11-28,11.042624489662465
P005854,C008754,"Teacher, primary school","Shea, Kerr and Anderson Insurance Inc.",2006-10-16,2026-10-16,149.8142343783844,Agency Bill,Canceled,2025-11-28,9.89544295061599
P001795,C004858,Fitness centre manager,Williams-Vargas Insurance Inc.,2006-01-22,2026-01-22,821.3907670865631,Parent Company,Marketing,2025-11-28,4.897853537078455
P005322,C007604,"Editor, commissioning","Salas, Brewer and Baker Insurance Inc.",2006-08-07,2026-08-07,183.51179120943183,Parent Company,Renewal Quoted,2025-11-28,8.592988378484947
P006372,C003696,Sports coach,"Davila, Davis and Willis Insurance Inc.",2006-05-19,2026-05-19,317.6805382775201,Premium Finance Company,Canceled,2025-11-28,5.311076582953086
P005270,C006331,Transport planner,Wilson-Lara Insurance Inc.,2006-01-08,2026-01-08,393.34646898869823,Direct Bill,Renewal Quoted,2025-11-28,9.855316912572176
P008183,C008346,"Pharmacist, community",Flores Group Insurance Inc.,2006-06-09,2026-06-09,259.81120612625017,Mortgagee,Canceled,2025-11-28,19.704233159680044
P003257,C006640,"Designer, multimedia",Anderson Group Insurance Inc.,2006-07-20,2026-07-20,292.205725853051,Direct Bill,Marketing,2025-11-28,16.010295442383978
P001584,C001053,Advertising art director,Olson-Chavez Insurance Inc.,2006-09-13,2026-09-13,224.69004378775594,Insured,New,2025-11-28,10.7378288245794
P008503,C008183,Magazine journalist,"Bryant, Bender and Christensen Insurance Inc.",2006-10-19,2026-10-19,355.9734680349149,Premium Finance Company,New,2025-11-28,11.949364404004491
P001286,C004719,Product/process development scientist,"Mullins, Harrell and Torres Insurance Inc.",2006-05-09,2026-05-09,5721.907775547698,Agency Bill,Canceled,2025-11-28,6.3667288896779395
P009394,C004004,Licensed conveyancer,"Sutton, Conner and Flores Insurance Inc.",2006-06-01,2026-06-01,242.95699547444173,Direct Bill,New,2025-11-28,15.046772126767
P001272,C005549,Aeronautical engineer,"Cook, Clark and Adams Insurance Inc.",2006-03-31,2026-03-31,221.55429032347985,Mortgagee,Renewal Quoted,2025-11-28,8.124036017453232
P005458,C005508,Merchant navy officer,Martinez-Taylor Insurance Inc.,2006-10-15,2026-10-15,328.04192169059087,Mortgagee,Canceled,2025-11-28,11.465307019030526
P001283,C002584,"Psychotherapist, dance movement","Cook, Hernandez and Cruz Insurance Inc.",2006-03-12,2026-03-12,244.09789345104016,Premium Finance Company,Marketing,2025-11-28,9.545949461038099
P007117,C007880,Technical author,"Townsend, Flores and Clark Insurance Inc.",2006-02-24,2026-02-24,298.241764935066,Direct Bill,New,2025-11-28,13.25423166010618
P001928,C003064,"Engineer, maintenance (IT)","Smith, Brown and Lopez Insurance Inc.",2006-06-19,2026-06-19,455.77886069952194,Premium Finance Company,Marketing,2025-11-28,8.596912845987296
P005535,C008230,"Engineer, broadcasting (operations)","Shaffer, Garza and Soto Insurance Inc.",2006-10-29,2026-10-29,1251.746373394151,Insured,Canceled,2025-11-28,11.78499516476033
P003481,C009248,"Engineer, agricultural",Ballard-Howard Insurance Inc.,2006-04-15,2026-04-15,475.38500260728705,Insured,Canceled,2025-11-28,7.842097427452275
P005805,C002415,"Surveyor, mining",Crosby-Perry Insurance Inc.,2006-08-12,2026-08-12,531.2156662488629,Direct Bill,New,2025-11-28,8.667626424673056
P005034,C008370,Clinical embryologist,Clark Inc Insurance Inc.,2006-11-27,2026-11-27,479.5507057689632,Mortgagee,Canceled,2025-11-28,12.620507107828612
P001532,C006797,"Chemist, analytical",Bradford-Cook Insurance Inc.,2006-11-20,2026-11-20,1820.8407280930612,Subsidiary,Canceled,2025-11-28,8.329602375211374
P009715,C005047,Magazine journalist,Townsend-Wallace Insurance Inc.,2006-05-10,2026-05-10,482.77588085544295,Third-Party Billing,Renewal Quoted,2025-11-28,12.676654880457036
P001775,C004204,Public relations account executive,Banks-Sanders Insurance Inc.,2005-12-20,2025-12-20,249.7620975840916,Agency Bill,Renewal Quoted,2025-11-28,19.916256948990597
P001167,C005380,Environmental health practitioner,Gutierrez-Lawrence Insurance Inc.,2006-05-12,2026-05-12,5206.898932428049,Subsidiary,Marketing,2025-11-28,10.988033111189141
P004690,C007426,Emergency planning/management officer,Glover-Harris Insurance Inc.,2006-06-28,2026-06-28,175.74524225368742,Subsidiary,Marketing,2025-11-28,13.413203316613371
P009634,C001166,Accounting technician,"Stevenson, Hanson and Frank Insurance Inc.",2006-10-16,2026-10-16,384.00484513952597,Agency Bill,Canceled,2025-11-28,8.812653663718809
P001866,C003894,Logistics and distribution manager,Bowen-White Insurance Inc.,2006-08-08,2026-08-08,201.0913045021039,Mortgagee,Renewal Quoted,2025-11-28,13.362259168134951
P003021,C004543,"Embryologist, clinical","Martinez, Forbes and Rodriguez Insurance Inc.",2005-12-10,2025-12-10,190.0654191068455,Mortgagee,Marketing,2025-11-28,14.052285562473461
P008925,C008277,Contractor,"Morris, Sullivan and Cole Insurance Inc.",2006-10-10,2026-10-10,310.84596494804794,Premium Finance Company,Renewal Quoted,2025-11-28,9.543739469707782
P008193,C001253,Web designer,"Dean, Herrera and Romero Insurance Inc.",2006-04-29,2026-04-29,131.26935239834236,Subsidiary,New,2025-11-28,8.940864950806121
P001403,C003880,Bonds trader,"Black, Stevens and Miller Insurance Inc.",2006-07-24,2026-07-24,398.80526255656184,Mortgagee,New,2025-11-28,10.35925066139797
P007738,C003489,Chiropractor,"Willis, Carson and Ryan Insurance Inc.",2006-04-22,2026-04-22,5139.162938471929,Third-Party Billing,Marketing,2025-11-28,12.606314531031172
P003074,C004729,Warehouse manager,"Zhang, Bush and Richardson Insurance Inc.",2006-11-13,2026-11-13,1383.5808788907307,Subsidiary,Renewal Quoted,2025-11-28,15.446614881849243
P002914,C009086,Radiation protection practitioner,Chavez Ltd Insurance Inc.,2006-09-29,2026-09-29,2268.935669221634,Third-Party Billing,Marketing,2025-11-28,11.318291489038902
P003140,C004224,TEFL teacher,West PLC Insurance Inc.,2006-04-10,2026-04-10,234.6702250822516,Insured,Marketing,2025-11-28,17.04670507091206
P006690,C006255,Drilling engineer,"Rodriguez, Rivera and Mooney Insurance Inc.",2006-07-26,2026-07-26,657.2969875170173,Parent Company,New,2025-11-28,5.354558424661478
P009275,C008333,Armed forces training and education officer,Powell Group Insurance Inc.,2006-03-27,2026-03-27,415.88675073680565,Direct Bill,Marketing,2025-11-28,12.347849531240382
P009383,C008841,"Clinical scientist, histocompatibility and immunogenetics",Moreno and Sons Insurance Inc.,2006-04-23,2026-04-23,412.3822785024106,Parent Company,Renewal Quoted,2025-11-28,15.196798091051658
P009003,C006330,Research scientist (physical sciences),Mcgee-Burns Insurance Inc.,2006-10-10,2026-10-10,297.86261627835313,Mortgagee,New,2025-11-28,5.454537672390017
P005058,C009280,Media buyer,"Levine, Reynolds and Martinez Insurance Inc.",2006-11-26,2026-11-26,268.9579405972886,Direct Bill,Canceled,2025-11-28,15.208052685000887
P002389,C007470,Solicitor,Phillips-Gardner Insurance Inc.,2006-06-28,2026-06-28,1508.2764117137137,Agency Bill,Renewal Quoted,2025-11-28,11.501001124933216
P008657,C009281,Trade mark attorney,Park LLC Insurance Inc.,2006-05-24,2026-05-24,238.2074445413951,Parent Company,Canceled,2025-11-28,4.847366226289285
P009755,C001417,Merchant navy officer,"Miller, Sweeney and Gibbs Insurance Inc.",2006-07-25,2026-07-25,543.2470343010326,Mortgagee,Marketing,2025-11-28,12.535942878094549
P006221,C003560,"Engineer, manufacturing",Lucas Group Insurance Inc.,2005-12-24,2025-12-24,4105.415995003465,Direct Bill,Marketing,2025-11-28,12.704274363921602
P009337,C006031,Animal technologist,Wood PLC Insurance Inc.,2006-08-24,2026-08-24,275.8368792790767,Mortgagee,Canceled,2025-11-28,9.921936589103126
P009814,C003347,Dramatherapist,"Rodriguez, Carter and Hudson Insurance Inc.",2006-05-19,2026-05-19,1290.8380036162757,Insured,Marketing,2025-11-28,12.085723735652179
P009448,C002270,Graphic designer,"Chen, Nichols and Arroyo Insurance Inc.",2006-02-04,2026-02-04,1292.3511487295186,Subsidiary,New,2025-11-28,2.975213091643589
P001260,C008056,Technical sales engineer,"Hall, Gutierrez and Miller Insurance Inc.",2006-09-20,2026-09-20,714.5851124929477,Third-Party Billing,Marketing,2025-11-28,13.767134843953139
P007613,C009543,Scientific laboratory technician,"Sullivan, Rojas and Johnson Insurance Inc.",2006-02-28,2026-02-28,366.43554339509626,Agency Bill,Canceled,2025-11-28,6.821841009202299
P002243,C002446,Metallurgist,"Young, Castillo and Davis Insurance Inc.",2006-03-26,2026-03-26,323.78879423945534,Direct Bill,Renewal Quoted,2025-11-28,8.620250935941293
P007776,C002575,Acupuncturist,Oliver-Melendez Insurance Inc.,2006-07-20,2026-07-20,572.5387027207457,Mortgagee,New,2025-11-28,16.61541042162427
P006697,C005435,"Engineer, electrical",Ward Inc Insurance Inc.,2006-05-14,2026-05-14,7629.542193159139,Payroll Vendor,Canceled,2025-11-28,14.163888060906531
P003746,C009515,Arts development officer,Johnston and Sons Insurance Inc.,2006-04-05,2026-04-05,652.1988236131232,Mortgagee,Canceled,2025-11-28,8.207585242981219
P006604,C004083,Personnel officer,"Martin, Carpenter and Mccoy Insurance Inc.",2006-09-01,2026-09-01,544.5961321831487,Parent Company,Renewal Quoted,2025-11-28,7.189052398630654
P004448,C001495,Transport planner,Garrett Ltd Insurance Inc.,2006-10-09,2026-10-09,434.25790800881526,Subsidiary,Canceled,2025-11-28,12.188432262141704
P002250,C002755,"Surveyor, insurance",Johnson and Sons Insurance Inc.,2005-12-06,2025-12-06,257.24977689763057,Payroll Vendor,Renewal Quoted,2025-11-28,6.87961774260654
P004012,C004469,Clinical research associate,Calderon-Brown Insurance Inc.,2005-12-31,2025-12-31,398.0288432896762,Subsidiary,Canceled,2025-11-28,17.552371538295517
P001720,C007845,Clinical research associate,Howe-Wilkins Insurance Inc.,2005-12-17,2025-12-17,414.598422309138,Subsidiary,Marketing,2025-11-28,10.052049119046767
P005912,C006125,Secondary school teacher,Murphy-Cuevas Insurance Inc.,2006-03-26,2026-03-26,493.4361859705586,Third-Party Billing,Canceled,2025-11-28,13.304168379749154
P004824,C006041,Warden/ranger,Zimmerman-Jones Insurance Inc.,2006-11-24,2026-11-24,169.2040884089565,Third-Party Billing,New,2025-11-28,7.1696532758984075
P006281,C009549,"Scientist, marine",Montgomery-Wilson Insurance Inc.,2006-05-30,2026-05-30,212.9831028735757,Premium Finance Company,New,2025-11-28,9.286228221957188
P004412,C001450,"Surveyor, planning and development",Mclean and Sons Insurance Inc.,2006-10-05,2026-10-05,206.49449333164128,Payroll Vendor,New,2025-11-28,12.788197910434295
