policy_id,client_id,line_of_business,issuing_carrier,issued_on,expiry_date,premium_amount,premium_bill_to,renewal_status,last_updated,broker_commision_pct
P006423,C005531,Orthoptist,Bruce Inc Insurance Inc.,2005-06-21,2025-06-21,375.368176918159,Mortgagee,New,2025-11-28,8.967536725961379
P002346,C003594,Visual merchandiser,"Rodriguez, Juarez and Spencer Insurance Inc.",2005-02-05,2025-02-05,223.70704598494723,Third-Party Billing,Marketing,2025-11-28,-0.6805959675682729
P004660,C004631,Data scientist,Shannon-Beck Insurance Inc.,2005-01-29,2025-01-29,2543.137011306253,Agency Bill,Renewal Quoted,2025-11-28,10.849750170007683
P001917,C009303,Further education lecturer,Nguyen-Cook Insurance Inc.,2005-02-06,2025-02-06,534.2886243547018,Subsidiary,New,2025-11-28,11.332166151619388
P002185,C009099,Fish farm manager,Barry PLC Insurance Inc.,2005-06-27,2025-06-27,125.16868597398482,Third-Party Billing,Canceled,2025-11-28,10.163281596466952
P009164,C005673,Building control surveyor,Simpson-Barnes Insurance Inc.,2005-01-20,2025-01-20,998.6805433611523,Payroll Vendor,Marketing,2025-11-28,9.95101417587227
P001582,C006650,Health promotion specialist,"Stephens, Lowery and House Insurance Inc.",2005-07-03,2025-07-03,377.17785179419354,Premium Finance Company,New,2025-11-28,9.700027806828764
P005127,C001665,Product/process development scientist,"Ramirez, Cobb and Harvey Insurance Inc.",2005-06-23,2025-06-23,4454.923005725534,Parent Company,Canceled,2025-11-28,11.92772348374639
P003767,C003345,Forest/woodland manager,Brady Inc Insurance Inc.,2005-04-25,2025-04-25,377.4654746335089,Third-Party Billing,Renewal Quoted,2025-11-28,10.104168548279716
P002940,C006069,Systems developer,"Kerr, Thomas and Mathews Insurance Inc.",2004-12-11,2024-12-11,1108.1997125387625,Payroll Vendor,Renewal Quoted,2025-11-28,9.152057131449583
P004952,C008727,Hospital doctor,Hill-Henderson Insurance Inc.,2005-06-22,2025-06-22,4094.946132268804,Premium Finance Company,Renewal Quoted,2025-11-28,12.570167065276973
P005439,C005981,Chief Operating Officer,Daniels-Strickland Insurance Inc.,2005-07-08,2025-07-08,330.3947132846471,Third-Party Billing,Canceled,2025-11-28,13.302502616196803
P005138,C009338,Proofreader,"Copeland, Robinson and Bauer Insurance Inc.",2004-12-24,2024-12-24,1971.1629307707608,Parent Company,Renewal Quoted,2025-11-28,7.838549889033885
P007004,C005862,Horticultural consultant,"Andersen, Dunn and Johnson Insurance Inc.",2005-04-12,2025-04-12,295.74998970117235,Agency Bill,New,2025-11-28,8.55379388338349
P007778,C001726,"Engineer, broadcasting (operations)","Hayden, Price and Strickland Insurance Inc.",2005-03-28,2025-03-28,490.60282836131955,Mortgagee,New,2025-11-28,13.132874518563627
P006780,C001471,"Engineer, manufacturing systems",Padilla and Sons Insurance Inc.,2004-12-01,2024-12-01,3201.783126058221,Parent Company,Canceled,2025-11-28,15.871241178803228
P009421,C002425,Futures trader,Matthews-Fletcher Insurance Inc.,2004-12-13,2024-12-13,2819.747501241889,Third-Party Billing,Marketing,2025-11-28,4.35035300568347
P008060,C002287,Energy engineer,"Lawrence, Branch and Meyer Insurance Inc.",2005-05-20,2025-05-20,3462.1995868261424,Direct Bill,New,2025-11-28,13.35798943408132
P008263,C002144,"Engineer, communications",Haney PLC Insurance Inc.,2005-07-24,2025-07-24,782.4277643940757,Payroll Vendor,Canceled,2025-11-28,13.273329913592178
P005495,C004467,"Geologist, engineering",Cox LLC Insurance Inc.,2005-01-23,2025-01-23,221.59696595724645,Insured,Marketing,2025-11-28,18.847102539427073
P007696,C008327,Mudlogger,Foster LLC Insurance Inc.,2005-01-22,2025-01-22,682.0867935506174,Payroll Vendor,New,2025-11-28,10.099648415082926
P003421,C003108,Financial planner,Johnson-Glover Insurance Inc.,2005-04-03,2025-04-03,803.4581855598753,Third-Party Billing,Canceled,2025-11-28,12.292899608471991
P004055,C006854,"Engineer, aeronautical",Lynch LLC Insurance Inc.,2004-12-05,2024-12-05,489.76630941477555,Payroll Vendor,Renewal Quoted,2025-11-28,10.218602685996094
P001626,C001334,Statistician,Cuevas and Sons Insurance Inc.,2005-01-20,2025-01-20,168.3848749910669,Subsidiary,Marketing,2025-11-28,16.39862585037243
P004711,C008000,"Engineer, chemical",Hatfield Group Insurance Inc.,2005-11-14,2025-11-14,2336.3716902565056,Premium Finance Company,Renewal Quoted,2025-11-28,8.403877980003495
P001521,C002060,"Teacher, primary school",Phelps-Hernandez Insurance Inc.,2005-10-12,2025-10-12,7410.172047165698,Agency Bill,Marketing,2025-11-28,18.674365599890105
P006332,C007926,Consulting civil engineer,Frazier Inc Insurance Inc.,2005-01-24,2025-01-24,6175.316658261824,Subsidiary,Marketing,2025-11-28,13.111485615699806
P008761,C006344,"Scientist, biomedical",Hicks-Hughes Insurance Inc.,2005-08-12,2025-08-12,453.4351465975054,Third-Party Billing,Renewal Quoted,2025-11-28,13.943903928488231
P003368,C004122,"Solicitor, Scotland",Morrison Ltd Insurance Inc.,2005-01-01,2025-01-01,1670.3019050688752,Premium Finance Company,Renewal Quoted,2025-11-28,11.787676821868372
P009558,C001983,Counsellor,"Cardenas, Johnson and Villa Insurance Inc.",2005-06-14,2025-06-14,541.3500142544983,Mortgagee,New,2025-11-28,18.271106194459314
P001152,C009632,"Engineer, civil (consulting)",King-Padilla Insurance Inc.,2005-09-01,2025-09-01,424.46769252912696,Direct Bill,Canceled,2025-11-28,13.956639200252596
P009081,C005808,"Teacher, special educational needs","Smith, Howard and Osborn Insurance Inc.",2005-07-19,2025-07-19,2295.7645585293862,Direct Bill,Canceled,2025-11-28,6.485301862669566
P001090,C009618,Prison officer,Edwards Inc Insurance Inc.,2005-05-11,2025-05-11,462.0328579600936,Parent Company,New,2025-11-28,11.640316861532444
P009681,C007704,"Conservation officer, historic buildings","Lee, Torres and Taylor Insurance Inc.",2005-01-11,2025-01-11,150.89197885536498,Mortgagee,Marketing,2025-11-28,13.432124635761589
P001196,C005631,Electrical engineer,"Guerrero, Kennedy and York Insurance Inc.",2005-10-22,2025-10-22,382.9013304812229,Insured,Canceled,2025-11-28,18.43327387144995
P003382,C004735,Musician,Mckinney and Sons Insurance Inc.,2005-03-14,2025-03-14,404.62271915733083,Insured,Canceled,2025-11-28,16.591597186601195
P004166,C008268,Sports coach,Morgan-Martin Insurance Inc.,2004-11-30,2024-11-30,854.3043045416348,Payroll Vendor,New,2025-11-28,16.254998090930403
P005650,C005211,"Scientist, marine",Salazar-Kelly Insurance Inc.,2005-08-06,2025-08-06,192.08903074494373,Third-Party Billing,Canceled,2025-11-28,10.854395706272966
P001140,C003924,Ophthalmologist,Chan LLC Insurance Inc.,2005-03-18,2025-03-18,353.88267645652104,Parent Company,Canceled,2025-11-28,10.05380884970693
P001540,C008894,Ophthalmologist,Odom-White Insurance Inc.,2005-01-20,2025-01-20,1502.1258968517484,Agency Bill,New,2025-11-28,10.363002905941435
P002954,C001545,Public affairs consultant,Graham LLC Insurance Inc.,2005-01-22,2025-01-22,350.14206997533995,Agency Bill,New,2025-11-28,17.161167997284682
P001895,C005491,Clothing/textile technologist,"Barry, Stewart and Medina Insurance Inc.",2005-03-01,2025-03-01,1546.947833823918,Direct Bill,Marketing,2025-11-28,11.301240686456923
P002052,C005899,Hospital pharmacist,Moore LLC Insurance Inc.,2005-03-07,2025-03-07,708.9584130754527,Direct Bill,Renewal Quoted,2025-11-28,9.396146500917853
P007022,C005833,Seismic interpreter,"Riley, Dunn and Jefferson Insurance Inc.",2005-09-26,2025-09-26,376.0248964711369,Parent Company,New,2025-11-28,14.341755853318181
P006526,C008676,Waste management officer,"Fischer, Jefferson and Haley Insurance Inc.",2005-04-12,2025-04-12,183.41197820853114,Agency Bill,Renewal Quoted,2025-11-28,14.615933923162462
P009336,C005390,Chief Strategy Officer,Fernandez-Garrison Insurance Inc.,2005-11-05,2025-11-05,1143.7689915909787,Insured,Marketing,2025-11-28,9.123137430632095
P006393,C009992,Call centre manager,Hinton-Rose Insurance Inc.,2005-05-19,2025-05-19,6438.172220195452,Parent Company,New,2025-11-28,11.309169339495092
P002464,C007198,Estate manager/land agent,Santiago-Bauer Insurance Inc.,2005-05-25,2025-05-25,4590.973329409817,Agency Bill,Renewal Quoted,2025-11-28,9.426985494950324
P003834,C009704,"Psychologist, educational",Blackwell PLC Insurance Inc.,2005-02-22,2025-02-22,491.65299314295225,Premium Finance Company,New,2025-11-28,12.650626786658842
P007206,C002164,"Programmer, applications",Armstrong LLC Insurance Inc.,2005-11-04,2025-11-04,527.724779290829,Insured,Renewal Quoted,2025-11-28,16.50040264435591
P006947,C001662,Theatre manager,Weaver-Washington Insurance Inc.,2005-11-02,2025-11-02,1616.4087908657098,Agency Bill,Renewal Quoted,2025-11-28,6.870253650079445
P001280,C007745,Industrial/product designer,Hughes-Serrano Insurance Inc.,2005-10-04,2025-10-04,172.14306683014382,Premium Finance Company,New,2025-11-28,11.018254407736634
P003786,C004411,"Education officer, community",Anderson and Sons Insurance Inc.,2005-09-15,2025-09-15,4004.3688191127794,Agency Bill,Canceled,2025-11-28,9.533669058959509
P005226,C004806,Government social research officer,Murphy-Bell Insurance Inc.,2005-11-12,2025-11-12,473.35182060423375,Subsidiary,Marketing,2025-11-28,13.789967318562006
P001237,C009093,Clinical cytogeneticist,Henderson-Foster Insurance Inc.,2005-01-10,2025-01-10,229.37509320047755,Third-Party Billing,Renewal Quoted,2025-11-28,13.988613709714153
P002713,C006960,Seismic interpreter,Parker PLC Insurance Inc.,2005-06-28,2025-06-28,451.2337627372687,Mortgagee,Canceled,2025-11-28,7.161672338636639
P006875,C003974,"Research officer, government",Ayala Inc Insurance Inc.,2005-03-21,2025-03-21,2127.7671959841464,Third-Party Billing,New,2025-11-28,16.143519576920482
P005778,C007786,Public relations account executive,Doyle-Roberts Insurance Inc.,2005-05-16,2025-05-16,1875.8845223378144,Mortgagee,Marketing,2025-11-28,13.485821055497956
P009881,C004553,Senior tax professional/tax inspector,"Mcpherson, Ray and Clark Insurance Inc.",2005-08-13,2025-08-13,230.01693307131364,Insured,Marketing,2025-11-28,9.948180071064883
P005966,C006773,"Accountant, chartered management",Sloan-Savage Insurance Inc.,2005-09-24,2025-09-24,750.8782929886717,Third-Party Billing,Marketing,2025-11-28,9.545579789220303
P003728,C004560,Health visitor,"Warren, Phillips and Mcdonald Insurance Inc.",2005-11-25,2025-11-25,410.97578544889484,Premium Finance Company,New,2025-11-28,13.303907002885516
P002917,C008293,Mechanical engineer,Edwards-Frost Insurance Inc.,2005-11-26,2025-11-26,225.71892219249142,Premium Finance Company,New,2025-11-28,11.469627742144816
P009445,C008340,Chartered accountant,"Jackson, English and Miller Insurance Inc.",2005-05-09,2025-05-09,341.6658270493935,Insured,Renewal Quoted,2025-11-28,9.037620743469185
P003770,C003382,Aid worker,Hernandez LLC Insurance Inc.,2005-10-17,2025-10-17,394.00984643884493,Third-Party Billing,New,2025-11-28,10.41133030927561
P004822,C004825,Bonds trader,Jones-Garcia Insurance Inc.,2005-02-17,2025-02-17,295.7457102452051,Direct Bill,Marketing,2025-11-28,13.540480447211504
P007903,C003598,Archivist,"Goodman, Morrison and White Insurance Inc.",2005-10-30,2025-10-30,241.9727716227372,Direct Bill,Canceled,2025-11-28,11.780120183212714
P006720,C003997,"Production assistant, television",Fowler PLC Insurance Inc.,2004-12-26,2024-12-26,931.4234783514797,Insured,Marketing,2025-11-28,11.359146216085541
P007014,C001158,Cytogeneticist,Wu-Scott Insurance Inc.,2005-11-20,2025-11-20,303.7597698236949,Mortgagee,Marketing,2025-11-28,13.463212971273288
P008371,C009649,Learning mentor,"Daniel, Morris and Ward Insurance Inc.",2005-02-08,2025-02-08,278.25066853148275,Third-Party Billing,New,2025-11-28,7.172350668179424
P005524,C002454,Field seismologist,"Anderson, Allen and Smith Insurance Inc.",2005-07-07,2025-07-07,2090.099559773236,Insured,Marketing,2025-11-28,18.757119063184632
P002532,C001912,"Buyer, retail",Andersen Ltd Insurance Inc.,2005-10-20,2025-10-20,3070.979440471853,Agency Bill,Canceled,2025-11-28,16.090471521300728
P003487,C006043,General practice doctor,"Johnson, Brooks and Olson Insurance Inc.",2005-02-22,2025-02-22,302.1856514163181,Premium Finance Company,Canceled,2025-11-28,13.280585216188806
P001456,C004178,"Engineer, site","Gallagher, Harris and Moore Insurance Inc.",2005-03-19,2025-03-19,322.0156697003614,Parent Company,New,2025-11-28,11.45224132799908
P003848,C009165,Building surveyor,"Mitchell, Washington and Gordon Insurance Inc.",2005-01-29,2025-01-29,648.5696469062595,Subsidiary,New,2025-11-28,7.702520592302482
P001173,C004291,Teaching laboratory technician,Wolfe-Gonzales Insurance Inc.,2005-04-06,2025-04-06,988.3661541873964,Payroll Vendor,Marketing,2025-11-28,15.872431288967057
P003376,C009214,"Nurse, learning disability","Myers, Knapp and Sullivan Insurance Inc.",2005-04-30,2025-04-30,592.7190555253454,Direct Bill,Canceled,2025-11-28,2.6984658045131003
P007152,C005149,"Engineer, electrical",Saunders-Briggs Insurance Inc.,2005-07-08,2025-07-08,4324.175138990862,Premium Finance Company,Renewal Quoted,2025-11-28,15.417635218757423
P006626,C008572,Higher education lecturer,Marks LLC Insurance Inc.,2005-07-07,2025-07-07,2802.013157606383,Parent Company,Renewal Quoted,2025-11-28,8.447178807761409
P007209,C006521,Armed forces operational officer,Lawson-Hall Insurance Inc.,2005-04-04,2025-04-04,226.07766745348334,Insured,Renewal Quoted,2025-11-28,5.980464409593101
P005803,C008754,Estate manager/land agent,Cooper-Tucker Insurance Inc.,2005-06-26,2025-06-26,427.4926120601156,Parent Company,Renewal Quoted,2025-11-28,18.3415122328745
P004407,C004858,Operational researcher,Flores Ltd Insurance Inc.,2004-12-21,2024-12-21,416.25845945745084,Mortgagee,Canceled,2025-11-28,15.921701158247073
P004313,C007604,"Engineer, control and instrumentation","Castro, Carroll and Rios Insurance Inc.",2005-07-03,2025-07-03,76.23597587662687,Parent Company,Marketing,2025-11-28,6.16585681579857
P007050,C003696,Press sub,Rowland-Weeks Insurance Inc.,2005-01-22,2025-01-22,710.3171129650242,Agency Bill,Canceled,2025-11-28,12.988909247783381
P007603,C006331,Broadcast journalist,Gutierrez PLC Insurance Inc.,2005-05-16,2025-05-16,257.48291266494476,Agency Bill,Renewal Quoted,2025-11-28,16.075529604859685
P008515,C008346,Paramedic,"Hill, Garner and Terry Insurance Inc.",2005-02-13,2025-02-13,177.45221838191816,Agency Bill,New,2025-11-28,11.73415247444711
P003911,C006640,Surgeon,Hill Group Insurance Inc.,2005-10-28,2025-10-28,384.4738965431576,Insured,Renewal Quoted,2025-11-28,8.061937437433029
P005041,C001053,Media planner,"Wilson, George and Watson Insurance Inc.",2005-09-04,2025-09-04,261.4220214504142,Parent Company,Canceled,2025-11-28,16.017930174827203
P001732,C008183,"Engineer, building services",Harris PLC Insurance Inc.,2005-11-27,2025-11-27,6585.091070505204,Direct Bill,New,2025-11-28,-0.5707779451644441
P008026,C004719,Secondary school teacher,"Harris, Beck and Williams Insurance Inc.",2005-03-29,2025-03-29,447.27449392026693,Parent Company,New,2025-11-28,12.460274224214265
P003179,C004004,Lexicographer,Cortez LLC Insurance Inc.,2005-05-05,2025-05-05,275.24991171729033,Mortgagee,Canceled,2025-11-28,14.04542750001384
P002045,C005549,Prison officer,Montgomery-Reynolds Insurance Inc.,2005-01-14,2025-01-14,252.2192209132195,Direct Bill,Renewal Quoted,2025-11-28,16.86480604224544
P006713,C005508,Futures trader,Choi Ltd Insurance Inc.,2005-07-25,2025-07-25,600.4704816386153,Subsidiary,Marketing,2025-11-28,15.581352293235419
P005210,C002584,Lawyer,Gordon and Sons Insurance Inc.,2005-05-01,2025-05-01,4867.617921525713,Insured,Marketing,2025-11-28,10.487693433108427
P008192,C007880,Materials engineer,Ryan Group Insurance Inc.,2005-09-29,2025-09-29,304.96305504758203,Subsidiary,Canceled,2025-11-28,13.411559904520775
P007617,C003064,Nutritional therapist,"Stephens, Richardson and Hunt Insurance Inc.",2005-04-14,2025-04-14,336.8893449225755,Subsidiary,Canceled,2025-11-28,14.812001517982992
P007793,C008230,"Engineer, drilling",Dominguez and Sons Insurance Inc.,2005-11-22,2025-11-22,1855.3263754168302,Insured,New,2025-11-28,12.972448601462718
P001298,C009248,Chiropractor,Brown Ltd Insurance Inc.,2005-11-08,2025-11-08,182.12732335976327,Premium Finance Company,Renewal Quoted,2025-11-28,9.098285981152689
P005942,C002415,Banker,"Harris, Leon and Carroll Insurance Inc.",2005-02-06,2025-02-06,566.7939379954473,Agency Bill,New,2025-11-28,10.210776854411147
P004429,C008370,Education administrator,Adams-Cooper Insurance Inc.,2005-05-17,2025-05-17,120.00868079198848,Mortgagee,Canceled,2025-11-28,7.576518042097934
P007262,C006797,"Surveyor, quantity",Jenkins and Sons Insurance Inc.,2005-08-11,2025-08-11,301.48262107037937,Direct Bill,Marketing,2025-11-28,10.673033300808115
P002281,C005047,"Scientist, forensic","Newman, Hayes and Gibson Insurance Inc.",2004-12-23,2024-12-23,159.702886780288,Premium Finance Company,New,2025-11-28,9.504734922224413
P007097,C004204,Land,"Villarreal, Quinn and Brooks Insurance Inc.",2005-10-12,2025-10-12,543.9069088856598,Payroll Vendor,Marketing,2025-11-28,15.144502580093574
P002085,C005380,Exercise physiologist,"Payne, Wright and Nunez Insurance Inc.",2005-11-19,2025-11-19,392.6169775464101,Direct Bill,Canceled,2025-11-28,9.351741855963606
P002599,C007426,Health physicist,Fitzgerald PLC Insurance Inc.,2005-09-14,2025-09-14,299.6556867780891,Premium Finance Company,Canceled,2025-11-28,8.075595618842001
P004520,C001166,"Conservator, museum/gallery",Kim Inc Insurance Inc.,2005-01-03,2025-01-03,356.5407046276557,Mortgagee,Marketing,2025-11-28,7.373268393088269
P005728,C003894,Geochemist,Martin LLC Insurance Inc.,2004-12-18,2024-12-18,422.3255566209826,Mortgagee,Marketing,2025-11-28,3.5684049226681713
P007115,C004543,Retail buyer,"Franklin, Middleton and Johnson Insurance Inc.",2005-10-09,2025-10-09,248.46332730705097,Payroll Vendor,Marketing,2025-11-28,10.38064345223262
P004898,C008277,"Therapist, music","Rivas, Baker and Floyd Insurance Inc.",2005-08-16,2025-08-16,3721.4076399659407,Premium Finance Company,Renewal Quoted,2025-11-28,14.103322109354847
P005335,C001253,"Journalist, newspaper",Shaw LLC Insurance Inc.,2005-10-21,2025-10-21,5452.004130577852,Payroll Vendor,Marketing,2025-11-28,16.859517916865748
P006766,C003880,Gaffer,Shaw and Sons Insurance Inc.,2005-11-17,2025-11-17,782.6581649219104,Premium Finance Company,Renewal Quoted,2025-11-28,18.732792240749045
P003762,C003489,Media buyer,Jones-Dickerson Insurance Inc.,2005-04-13,2025-04-13,577.4561894192667,Direct Bill,Canceled,2025-11-28,17.176856538938036
P004470,C004729,"Exhibitions officer, museum/gallery",Carson-Simpson Insurance Inc.,2005-05-08,2025-05-08,460.05167426185875,Agency Bill,Marketing,2025-11-28,7.3537929972506575
P005849,C009086,Hospital pharmacist,"Lawrence, Avila and Moore Insurance Inc.",2004-12-01,2024-12-01,179.0305139810372,Third-Party Billing,Marketing,2025-11-28,7.60774767793102
P005878,C004224,Cartographer,"Weaver, Bolton and Ho Insurance Inc.",2005-08-07,2025-08-07,450.5368494300588,Mortgagee,Marketing,2025-11-28,9.50715198803518
P008367,C006255,TEFL teacher,Williams Ltd Insurance Inc.,2005-04-03,2025-04-03,1045.0629501100523,Subsidiary,Marketing,2025-11-28,7.728535706272741
P008909,C008333,"Engineer, manufacturing",Wade-Holmes Insurance Inc.,2005-08-11,2025-08-11,225.99526602342002,Direct Bill,Marketing,2025-11-28,16.139914532178935
P006081,C008841,"Loss adjuster, chartered",Kim Inc Insurance Inc.,2005-06-09,2025-06-09,338.5117770130941,Agency Bill,Marketing,2025-11-28,15.185971533107368
P002041,C006330,Music therapist,"Delgado, Parsons and Gardner Insurance Inc.",2005-11-02,2025-11-02,447.86257497850147,Third-Party Billing,Canceled,2025-11-28,12.120702332562933
P007411,C009280,Psychotherapist,"Liu, Walsh and Freeman Insurance Inc.",2005-10-24,2025-10-24,696.2175125423535,Premium Finance Company,Renewal Quoted,2025-11-28,9.39362353248746
P002860,C007470,Photographer,"Nelson, Campbell and Gregory Insurance Inc.",2005-04-14,2025-04-14,2454.525135460356,Payroll Vendor,Marketing,2025-11-28,18.181692302586907
P001700,C009281,"Sales professional, IT",Curtis LLC Insurance Inc.,2005-08-09,2025-08-09,573.7718348113474,Parent Company,New,2025-11-28,15.547875647882304
P005251,C001417,"Programmer, systems",Green-Robbins Insurance Inc.,2005-06-10,2025-06-10,328.7759861621762,Direct Bill,Canceled,2025-11-28,7.28014382524269
P002326,C006031,Jewellery designer,Sharp and Sons Insurance Inc.,2005-07-17,2025-07-17,224.90490819753944,Parent Company,Renewal Quoted,2025-11-28,14.519310032113905
P004927,C003347,Chartered loss adjuster,Phelps-Thompson Insurance Inc.,2005-07-06,2025-07-06,585.5119667879258,Subsidiary,Marketing,2025-11-28,13.958150841120657
P006056,C002270,Primary school teacher,Rogers-Erickson Insurance Inc.,2005-08-22,2025-08-22,602.273674729467,Direct Bill,New,2025-11-28,9.089022384024721
P002600,C008056,"Therapist, art",Smith PLC Insurance Inc.,2005-03-31,2025-03-31,3842.989852976915,Parent Company,Renewal Quoted,2025-11-28,8.56420909925506
P004230,C009543,Insurance broker,"Santiago, Mccoy and Ramirez Insurance Inc.",2005-08-21,2025-08-21,523.2817610313185,Insured,Marketing,2025-11-28,10.611580048390314
P003992,C002446,"Designer, exhibition/display",Cook and Sons Insurance Inc.,2005-01-28,2025-01-28,249.37653919122707,Payroll Vendor,New,2025-11-28,11.15328737748557
P003638,C002575,Network engineer,Phillips-Gibson Insurance Inc.,2005-08-16,2025-08-16,618.161313046087,Payroll Vendor,New,2025-11-28,13.655485045640123
P008578,C005435,"Lecturer, further education",Lane Group Insurance Inc.,2004-11-29,2024-11-29,289.43782572018347,Subsidiary,New,2025-11-28,8.019984157085517
P005075,C009515,Animator,Boone-Montgomery Insurance Inc.,2005-11-01,2025-11-01,1449.9340466956946,Parent Company,Renewal Quoted,2025-11-28,12.793720233381123
P009817,C004083,Actuary,"Williams, Leon and Wiley Insurance Inc.",2004-12-18,2024-12-18,488.4609873306785,Mortgagee,Renewal Quoted,2025-11-28,6.141930321828787
P009663,C001495,Exhibition designer,"Cortez, Williams and May Insurance Inc.",2005-10-19,2025-10-19,369.70838055401856,Direct Bill,Marketing,2025-11-28,13.214966806283446
P004336,C002755,"Clinical scientist, histocompatibility and immunogenetics",Hensley Ltd Insurance Inc.,2005-04-02,2025-04-02,2901.2574102199173,Insured,Marketing,2025-11-28,15.14996517969431
P003433,C004469,Make,"Martin, Ryan and Johnson Insurance Inc.",2005-03-13,2025-03-13,310.18551204389695,Mortgagee,New,2025-11-28,8.687607821574021
P007296,C007845,"Therapist, speech and language","Martinez, Johnson and Ortega Insurance Inc.",2005-03-21,2025-03-21,301.237157475016,Premium Finance Company,New,2025-11-28,13.688439492091732
P004699,C006125,Field seismologist,"Johnson, Jones and Kramer Insurance Inc.",2005-07-24,2025-07-24,396.48133836348217,Insured,Renewal Quoted,2025-11-28,16.607636683714937
P009387,C006041,Energy engineer,Rivera Group Insurance Inc.,2005-09-10,2025-09-10,1835.2501010385513,Payroll Vendor,New,2025-11-28,5.4865552565227285
P004349,C009549,Copy,Wilkins-Gutierrez Insurance Inc.,2005-03-06,2025-03-06,254.07684573124126,Mortgagee,Canceled,2025-11-28,12.823081595011917
P006980,C001450,"Psychologist, prison and probation services",Miller-Campbell Insurance Inc.,2005-11-08,2025-11-08,749.220054929105,Parent Company,Marketing,2025-11-28,17.231422910328043
P004580,C002369,Chief Technology Officer,Robles-Mitchell Insurance Inc.,2004-12-31,2024-12-31,218.21622493428876,Parent Company,Renewal Quoted,2025-11-28,22.450767031482766
P003036,C008507,"Psychologist, clinical",Myers PLC Insurance Inc.,2005-02-22,2025-02-22,618.5986919813844,Premium Finance Company,Marketing,2025-11-28,12.4030625108497
P003290,C008644,Hydrologist,Sanchez-Smith Insurance Inc.,2005-03-06,2025-03-06,278.3260512102552,Third-Party Billing,Marketing,2025-11-28,14.71594785052541
P003340,C009345,Pensions consultant,Yoder Inc Insurance Inc.,2005-03-14,2025-03-14,7156.036267223563,Premium Finance Company,New,2025-11-28,9.64344784988053
P002376,C005433,Soil scientist,Oconnell-Scott Insurance Inc.,2005-02-22,2025-02-22,226.99251611217076,Third-Party Billing,Renewal Quoted,2025-11-28,14.927604991988442
P008340,C003669,"Conservation officer, nature",Powers-Phillips Insurance Inc.,2005-03-17,2025-03-17,1418.8474577609188,Third-Party Billing,Renewal Quoted,2025-11-28,7.295903407398551
P007306,C009807,Tourism officer,"Henry, Durham and Bryant Insurance Inc.",2005-11-10,2025-11-10,194.8316229371098,Direct Bill,Canceled,2025-11-28,13.760503975128266
P002446,C004215,Commercial horticulturist,Lee-Thomas Insurance Inc.,2005-09-07,2025-09-07,592.7088538365922,Insured,New,2025-11-28,13.608725728651082
P005328,C005555,"Conservator, furniture",Hartman PLC Insurance Inc.,2005-05-30,2025-05-30,1404.4111890934478,Payroll Vendor,New,2025-11-28,10.272391571962729
P005449,C006429,"Librarian, public",Green-Ford Insurance Inc.,2005-04-02,2025-04-02,389.02163644215915,Third-Party Billing,New,2025-11-28,6.695315191429569
P005252,C004478,"Therapist, music",Kelly Ltd Insurance Inc.,2005-06-10,2025-06-10,1625.6371233161728,Payroll Vendor,New,2025-11-28,15.302939797271662
P006828,C006915,"Engineer, structural",Macdonald LLC Insurance Inc.,2005-05-18,2025-05-18,7268.337932689596,Direct Bill,New,2025-11-28,13.955921898632695
P003345,C008345,"Engineer, electronics",Wolfe-Torres Insurance Inc.,2005-02-25,2025-02-25,274.17776004666325,Parent Company,Marketing,2025-11-28,11.363341673886234
P008550,C007443,Advertising account executive,"Jones, Copeland and Campos Insurance Inc.",2005-10-19,2025-10-19,290.5118420582993,Direct Bill,Canceled,2025-11-28,6.039201083199186
P009777,C002137,Writer,"Fisher, Davis and Diaz Insurance Inc.",2004-12-30,2024-12-30,228.06878341094094,Subsidiary,Renewal Quoted,2025-11-28,14.68687129546911
P008555,C001189,"Engineer, maintenance (IT)",Morales Ltd Insurance Inc.,2005-10-28,2025-10-28,137.83182571371265,Direct Bill,Renewal Quoted,2025-11-28,15.243110783199528
P001305,C005856,Herbalist,Harris Ltd Insurance Inc.,2005-06-13,2025-06-13,2883.8052833832653,Agency Bill,Renewal Quoted,2025-11-28,6.906956590332557
P009088,C006165,Quality manager,Bradford Group Insurance Inc.,2005-07-02,2025-07-02,342.6045822738367,Insured,Renewal Quoted,2025-11-28,7.213382772636266
P008180,C005843,Management consultant,Gilbert-Scott Insurance Inc.,2005-09-03,2025-09-03,1458.4376464174888,Parent Company,Marketing,2025-11-28,7.793954885263439
P001664,C006627,Tourist information centre manager,Davidson-Jefferson Insurance Inc.,2005-08-20,2025-08-20,594.6202574585948,Payroll Vendor,Canceled,2025-11-28,24.537753008008146
P006698,C006323,"Research officer, government","Gilbert, Gordon and Costa Insurance Inc.",2005-03-27,2025-03-27,531.6283156219279,Direct Bill,Renewal Quoted,2025-11-28,16.755508691917548
P002460,C004994,"Nurse, mental health",Reeves Inc Insurance Inc.,2005-03-12,2025-03-12,392.77576789660026,Premium Finance Company,Canceled,2025-11-28,10.851871873930802
P003475,C005571,"Journalist, newspaper","Grant, Keith and Price Insurance Inc.",2004-12-22,2024-12-22,3911.320907691512,Mortgagee,New,2025-11-28,20.136035060789087
P007271,C007640,Housing manager/officer,"Jordan, Howell and Johnson Insurance Inc.",2005-02-08,2025-02-08,5476.689593608136,Agency Bill,Canceled,2025-11-28,12.332845849585262
